Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
sitting,-0.98,-0.05,0.06,1.89,2.32,-0.49,-6.00,52.00,-28.00
sitting,-0.98,-0.06,0.07,1.22,0.18,0.73,-4.00,52.00,-23.00
sitting,-0.98,-0.08,0.07,1.46,0.73,2.69,-5.00,53.00,-21.00
sitting,-0.98,-0.10,0.09,-0.79,0.79,0.79,-6.00,52.00,-23.00
sitting,-0.98,-0.09,0.08,-2.20,0.49,-0.43,-7.00,53.00,-22.00
sitting,-0.98,-0.09,0.08,0.49,-0.49,0.67,-5.00,52.00,-25.00
sitting,-0.98,-0.10,0.08,1.65,0.31,0.67,-8.00,51.00,-28.00
sitting,-0.98,-0.10,0.08,-0.49,-0.12,-0.67,-6.00,50.00,-26.00
sitting,-0.98,-0.10,0.08,0.49,-0.31,0.00,-6.00,51.00,-26.00
sitting,-0.98,-0.10,0.08,-0.73,0.49,0.31,-6.00,52.00,-23.00
sitting,-0.98,-0.10,0.08,0.12,0.24,0.67,-5.00,51.00,-26.00
sitting,-0.98,-0.10,0.08,0.00,0.24,0.31,-7.00,51.00,-25.00
sitting,-0.98,-0.10,0.08,0.24,0.18,0.43,-7.00,52.00,-28.00
sitting,-0.98,-0.10,0.08,-0.37,0.24,0.00,-6.00,51.00,-24.00
sitting,-0.98,-0.11,0.09,0.24,0.24,0.18,-5.00,51.00,-24.00
sitting,-0.98,-0.11,0.08,2.69,-0.06,0.18,-8.00,52.00,-21.00
sitting,-0.98,-0.10,0.09,1.59,-1.16,0.67,-6.00,52.00,-22.00
sitting,-0.98,-0.10,0.09,-0.31,0.18,-3.23,-7.00,51.00,-22.00
sitting,-0.98,-0.09,0.09,1.22,-1.04,0.37,-6.00,51.00,-24.00
sitting,-0.98,-0.08,0.09,2.26,-2.81,-0.79,-4.00,52.00,-23.00
sitting,-0.98,-0.09,0.05,3.05,-1.04,1.59,-5.00,52.00,-22.00
sitting,-0.98,-0.09,0.06,1.10,-0.73,-0.43,-6.00,52.00,-20.00
sitting,-0.98,-0.09,0.07,-3.17,1.83,1.83,-6.00,50.00,-26.00
sitting,-0.98,-0.10,0.07,-0.49,0.49,-1.04,-5.00,51.00,-26.00
sitting,-0.98,-0.09,0.07,2.56,-2.14,-0.79,-6.00,51.00,-26.00
sitting,-0.98,-0.09,0.07,3.17,-2.62,-0.98,-5.00,51.00,-27.00
sitting,-0.98,-0.09,0.07,-4.82,3.60,0.12,-5.00,53.00,-24.00
sitting,-0.98,-0.08,0.08,1.59,-0.92,0.92,-5.00,50.00,-24.00
sitting,-0.98,-0.09,0.08,-3.23,2.08,0.00,-6.00,52.00,-27.00
sitting,-0.98,-0.09,0.08,-2.62,2.32,-1.22,-5.00,52.00,-28.00
sitting,-0.98,-0.06,0.07,0.61,0.00,-0.31,-4.00,50.00,-25.00
sitting,-0.98,-0.07,0.08,2.08,-2.69,-0.73,-5.00,51.00,-23.00
sitting,-0.98,-0.07,0.08,0.61,1.40,7.02,-5.00,53.00,-22.00
sitting,-0.98,-0.07,0.06,1.10,-1.28,-1.89,-5.00,52.00,-29.00
sitting,-0.98,-0.07,0.07,-6.65,7.14,-1.16,-6.00,53.00,-26.00
sitting,-0.98,-0.08,0.08,8.48,-7.87,-1.04,-5.00,52.00,-25.00
sitting,-0.98,-0.08,0.06,-0.98,1.89,0.06,-6.00,53.00,-25.00
sitting,-0.98,-0.08,0.06,0.37,0.12,-1.28,-5.00,54.00,-21.00
sitting,-0.98,-0.08,0.08,-1.10,-0.49,-2.69,-6.00,55.00,-27.00
sitting,-0.98,-0.07,0.07,-0.06,1.89,-0.18,-5.00,52.00,-28.00
sitting,-0.98,-0.07,0.08,0.67,-0.43,-0.24,-6.00,53.00,-27.00
sitting,-0.98,-0.07,0.07,0.37,0.00,-0.18,-6.00,54.00,-27.00
sitting,-0.98,-0.07,0.07,0.06,0.24,-0.55,-6.00,53.00,-24.00
sitting,-0.98,-0.07,0.07,0.37,-0.49,0.98,-4.00,55.00,-28.00
sitting,-0.98,-0.08,0.07,-0.31,0.92,-0.31,-4.00,54.00,-24.00
sitting,-0.98,-0.07,0.07,1.10,-0.98,0.49,-6.00,52.00,-24.00
sitting,-0.98,-0.07,0.08,0.31,0.00,0.31,-5.00,52.00,-22.00
sitting,-0.98,-0.08,0.08,0.31,-0.37,0.85,-4.00,52.00,-23.00
sitting,-0.98,-0.08,0.08,0.12,0.24,1.65,-7.00,53.00,-26.00
sitting,-0.98,-0.08,0.08,-0.55,0.24,0.24,-4.00,52.00,-27.00
sitting,-0.98,-0.07,0.08,1.16,0.92,1.83,-6.00,53.00,-28.00
sitting,-0.98,-0.08,0.08,0.24,-0.37,-0.18,-5.00,52.00,-23.00
sitting,-0.98,-0.08,0.08,0.18,0.49,-0.37,-5.00,53.00,-21.00
sitting,-0.98,-0.08,0.07,0.79,-1.16,-1.04,-7.00,52.00,-26.00
sitting,-0.98,-0.08,0.08,0.98,-0.24,-0.12,-4.00,52.00,-26.00
sitting,-0.98,-0.09,0.08,-0.55,0.98,0.85,-4.00,52.00,-29.00
sitting,-0.98,-0.08,0.08,0.24,0.43,-0.18,-4.00,51.00,-23.00
sitting,-0.98,-0.08,0.08,0.49,-0.12,-0.18,-5.00,51.00,-23.00
sitting,-0.98,-0.08,0.08,0.06,0.18,0.12,-6.00,52.00,-29.00
sitting,-0.98,-0.08,0.08,0.12,0.06,-0.67,-3.00,53.00,-28.00
sitting,-0.98,-0.08,0.08,0.18,0.37,0.49,-4.00,54.00,-22.00
sitting,-0.98,-0.09,0.08,0.73,-0.31,-0.12,-6.00,52.00,-24.00
sitting,-0.98,-0.08,0.08,0.61,-0.24,-0.18,-6.00,52.00,-24.00
sitting,-0.98,-0.08,0.08,-2.69,2.32,-2.38,-6.00,53.00,-24.00
sitting,-0.98,-0.08,0.07,-1.77,1.89,0.18,-6.00,52.00,-28.00
sitting,-0.98,-0.09,0.08,1.28,-0.92,1.77,-6.00,52.00,-26.00
sitting,-0.98,-0.08,0.08,2.99,-2.62,-0.12,-7.00,53.00,-21.00
sitting,-0.98,-0.09,0.10,4.70,-3.42,1.89,-6.00,50.00,-24.00
sitting,-0.98,-0.08,0.10,5.43,-3.48,-0.06,-6.00,51.00,-20.00
sitting,-0.98,-0.08,0.10,-2.20,1.71,-1.10,-7.00,52.00,-26.00
sitting,-0.98,-0.08,0.09,-0.61,0.73,-0.43,-5.00,51.00,-23.00
sitting,-0.98,-0.08,0.09,-0.31,-0.73,-0.92,-6.00,51.00,-21.00
sitting,-0.98,-0.08,0.10,2.38,1.95,-3.30,-5.00,52.00,-24.00
sitting,-0.98,-0.07,0.09,-0.98,0.61,1.10,-6.00,53.00,-24.00
sitting,-0.98,-0.08,0.10,0.24,0.06,-0.12,-7.00,52.00,-26.00
sitting,-0.98,-0.08,0.10,-0.31,0.55,0.00,-6.00,52.00,-21.00
sitting,-0.98,-0.08,0.10,-0.24,0.49,-0.31,-6.00,52.00,-24.00
sitting,-0.98,-0.08,0.10,0.92,-0.61,-0.73,-8.00,51.00,-20.00
sitting,-0.98,-0.08,0.10,-1.10,1.16,-0.55,-4.00,51.00,-30.00
sitting,-0.98,-0.08,0.10,0.55,0.00,0.73,-6.00,52.00,-19.00
sitting,-0.98,-0.08,0.10,-1.16,1.53,0.06,-5.00,52.00,-18.00
sitting,-0.98,-0.09,0.11,4.15,1.34,3.36,-5.00,49.00,-24.00
sitting,-0.98,-0.09,0.11,1.89,-0.85,0.37,-5.00,49.00,-24.00
sitting,-0.98,-0.09,0.10,0.12,-0.06,-0.73,-6.00,52.00,-24.00
sitting,-0.98,-0.10,0.10,1.77,-1.95,-1.16,-8.00,49.00,-24.00
sitting,-0.98,-0.09,0.10,-0.24,-0.49,-0.24,-6.00,52.00,-24.00
sitting,-0.98,-0.09,0.09,0.85,-0.31,-0.24,-4.00,52.00,-27.00
sitting,-0.98,-0.09,0.10,-0.31,0.61,-0.18,-6.00,53.00,-23.00
sitting,-0.98,-0.09,0.09,0.67,-0.55,0.31,-6.00,51.00,-24.00
sitting,-0.98,-0.09,0.09,1.46,-2.44,-1.46,-6.00,51.00,-20.00
sitting,-0.98,-0.10,0.08,-1.22,1.34,0.12,-6.00,50.00,-22.00
sitting,-0.98,-0.10,0.08,-1.22,1.10,0.31,-7.00,51.00,-24.00
sitting,-0.98,-0.10,0.09,-0.55,0.67,0.49,-6.00,51.00,-16.00
sitting,-0.98,-0.10,0.09,-2.32,2.38,0.55,-6.00,53.00,-21.00
sitting,-0.98,-0.10,0.07,-1.34,1.83,1.40,-4.00,52.00,-22.00
sitting,-0.98,-0.09,0.10,-2.44,2.62,0.55,-6.00,52.00,-20.00
sitting,-0.98,-0.09,0.10,7.02,-4.27,3.78,-5.00,51.00,-25.00
sitting,-0.98,-0.10,0.08,-3.91,3.48,-1.28,-6.00,52.00,-25.00
sitting,-0.98,-0.11,0.10,5.13,-3.97,-1.10,-4.00,52.00,-22.00
sitting,-0.98,-0.12,0.08,-5.68,3.85,-2.01,-7.00,53.00,-25.00
sitting,-0.98,-0.11,0.07,3.17,-2.69,-1.16,-3.00,52.00,-29.00
sitting,-0.98,-0.10,0.07,0.43,-0.61,-0.37,-6.00,52.00,-30.00
sitting,-0.98,-0.10,0.07,0.18,0.31,1.04,-5.00,53.00,-26.00
sitting,-0.98,-0.10,0.07,0.73,-0.92,1.40,-4.00,51.00,-22.00
sitting,-0.98,-0.10,0.07,1.28,-0.67,-0.12,-8.00,52.00,-27.00
sitting,-0.98,-0.10,0.08,0.67,-0.61,0.24,-5.00,52.00,-28.00
sitting,-0.98,-0.10,0.07,0.00,0.37,-0.98,-5.00,51.00,-26.00
sitting,-0.98,-0.10,0.07,0.49,-0.43,-0.06,-5.00,53.00,-25.00
sitting,-0.98,-0.10,0.07,-0.06,0.00,0.12,-5.00,52.00,-30.00
sitting,-0.98,-0.10,0.07,0.92,-0.43,0.55,-4.00,51.00,-25.00
sitting,-0.98,-0.10,0.07,0.31,0.06,-0.31,-5.00,52.00,-28.00
sitting,-0.98,-0.10,0.07,1.95,-1.59,-0.37,-5.00,52.00,-28.00
sitting,-0.98,-0.10,0.07,-0.12,0.31,-0.24,-6.00,54.00,-26.00
sitting,-0.98,-0.10,0.07,1.28,-1.04,0.73,-5.00,52.00,-26.00
sitting,-0.98,-0.10,0.07,-0.73,0.85,-0.24,-6.00,51.00,-27.00
sitting,-0.98,-0.09,0.07,0.98,-0.98,0.31,-6.00,52.00,-23.00
sitting,-0.98,-0.10,0.07,-0.49,0.79,-0.79,-7.00,52.00,-26.00
sitting,-0.98,-0.09,0.07,0.61,-0.43,-0.49,-3.00,53.00,-24.00
sitting,-0.98,-0.10,0.07,-0.55,0.73,-0.24,-4.00,52.00,-24.00
sitting,-0.98,-0.09,0.07,0.31,-0.18,-0.67,-6.00,52.00,-26.00
sitting,-0.98,-0.10,0.07,-0.24,0.43,-0.06,-6.00,52.00,-30.00
sitting,-0.98,-0.09,0.07,0.31,0.00,-1.16,-5.00,51.00,-29.00
sitting,-0.98,-0.10,0.07,-0.06,0.31,-0.31,-8.00,50.00,-24.00
sitting,-0.98,-0.10,0.07,-0.24,0.24,-0.12,-4.00,51.00,-28.00
sitting,-0.98,-0.10,0.07,0.43,0.00,0.12,-7.00,51.00,-24.00
sitting,-0.98,-0.10,0.08,-0.12,0.31,-0.61,-6.00,53.00,-24.00
sitting,-0.98,-0.09,0.07,0.06,-0.18,-0.12,-7.00,52.00,-30.00
sitting,-0.98,-0.09,0.07,0.61,-0.67,-1.65,-4.00,52.00,-24.00
sitting,-0.98,-0.09,0.07,-0.98,0.98,-0.49,-5.00,53.00,-23.00
sitting,-0.98,-0.09,0.07,1.65,-1.59,-0.31,-5.00,52.00,-26.00
sitting,-0.98,-0.08,0.06,-1.10,0.79,0.79,-5.00,54.00,-23.00
sitting,-0.98,-0.08,0.06,0.31,-0.73,0.85,-2.00,52.00,-30.00
sitting,-0.98,-0.09,0.06,-0.73,1.53,0.79,-5.00,51.00,-29.00
sitting,-0.98,-0.09,0.06,-1.34,0.73,-0.73,-4.00,52.00,-26.00
sitting,-0.98,-0.08,0.05,-0.67,0.24,-0.67,-7.00,53.00,-29.00
sitting,-0.98,-0.08,0.06,4.88,-5.49,-1.10,-4.00,54.00,-24.00
sitting,-0.98,-0.09,0.04,-2.32,4.64,-1.04,-5.00,53.00,-30.00
sitting,-0.98,-0.09,0.06,10.99,-6.16,0.24,-5.00,53.00,-30.00
sitting,-0.98,-0.07,0.05,1.04,0.31,-3.30,-4.00,51.00,-23.00
sitting,-0.98,-0.07,0.06,-0.49,-0.06,0.37,-5.00,52.00,-26.00
sitting,-0.98,-0.06,0.06,1.83,-3.36,-2.01,-6.00,52.00,-27.00
sitting,-0.98,-0.06,0.06,-1.95,1.53,1.83,-5.00,52.00,-25.00
sitting,-0.98,-0.06,0.05,0.61,-0.79,0.12,-5.00,55.00,-28.00
sitting,-0.98,-0.06,0.06,0.79,1.53,3.23,-4.00,54.00,-29.00
sitting,-0.98,-0.06,0.05,0.00,0.55,0.37,-2.00,53.00,-24.00
sitting,-0.98,-0.06,0.05,0.55,-0.61,-2.32,-5.00,54.00,-29.00
sitting,-0.98,-0.06,0.05,-0.49,1.40,0.31,-5.00,54.00,-26.00
sitting,-0.98,-0.06,0.05,0.43,-0.98,-1.40,-4.00,53.00,-29.00
sitting,-0.98,-0.06,0.05,0.43,-0.12,-0.55,-2.00,56.00,-31.00
sitting,-0.98,-0.05,0.05,-0.18,-0.24,-0.73,-5.00,54.00,-28.00
sitting,-0.98,-0.06,0.05,-0.18,0.67,-0.24,-4.00,53.00,-28.00
sitting,-0.98,-0.06,0.05,0.37,-0.43,-0.73,-4.00,55.00,-26.00
sitting,-0.98,-0.06,0.05,-0.49,1.10,-0.37,-2.00,54.00,-30.00
sitting,-0.98,-0.06,0.06,-0.12,-0.24,-0.18,-4.00,54.00,-26.00
sitting,-0.98,-0.06,0.06,0.00,0.18,-0.06,-2.00,55.00,-27.00
sitting,-0.98,-0.06,0.06,-0.49,0.37,-0.24,-3.00,53.00,-24.00
sitting,-0.98,-0.06,0.06,0.00,0.61,-0.12,-4.00,53.00,-29.00
sitting,-0.98,-0.06,0.06,-0.12,-0.06,0.24,-3.00,54.00,-27.00
sitting,-0.98,-0.06,0.06,0.00,0.24,-0.06,-3.00,53.00,-29.00
sitting,-0.98,-0.06,0.06,0.18,0.37,-0.06,-2.00,56.00,-29.00
sitting,-0.98,-0.06,0.06,0.18,0.06,0.43,-5.00,52.00,-25.00
sitting,-0.98,-0.06,0.06,-0.06,0.43,0.24,-4.00,52.00,-30.00
sitting,-0.98,-0.06,0.06,0.24,0.06,-0.12,-4.00,53.00,-30.00
sitting,-0.98,-0.06,0.07,0.49,-0.31,-0.06,-4.00,53.00,-24.00
sitting,-0.98,-0.06,0.07,0.12,0.18,-0.61,-2.00,53.00,-28.00
sitting,-0.98,-0.06,0.07,-0.31,0.85,0.18,-4.00,52.00,-25.00
sitting,-0.98,-0.06,0.06,-0.06,0.24,0.06,-5.00,53.00,-26.00
sitting,-0.98,-0.06,0.07,-0.06,0.24,0.49,-6.00,52.00,-23.00
sitting,-0.98,-0.07,0.06,1.34,-0.31,0.55,-4.00,52.00,-26.00
sitting,-0.98,-0.07,0.06,0.18,0.37,0.24,-3.00,53.00,-25.00
sitting,-0.98,-0.07,0.07,0.12,0.37,0.18,-4.00,50.00,-25.00
sitting,-0.98,-0.07,0.07,0.37,0.37,0.73,-5.00,55.00,-23.00
sitting,-0.98,-0.08,0.07,0.00,0.24,-0.24,-4.00,52.00,-28.00
sitting,-0.98,-0.07,0.07,0.00,0.37,0.18,-3.00,55.00,-30.00
sitting,-0.98,-0.07,0.07,0.73,-0.31,-1.40,-6.00,54.00,-22.00
sitting,-0.98,-0.07,0.07,0.43,-0.24,-0.61,-6.00,51.00,-29.00
sitting,-0.98,-0.08,0.07,3.17,0.31,3.30,-4.00,52.00,-25.00
sitting,-0.98,-0.09,0.06,-0.06,0.31,0.55,-6.00,53.00,-27.00
sitting,-0.98,-0.08,0.06,-2.56,-0.79,-2.32,-5.00,52.00,-31.00
sitting,-0.98,-0.07,0.06,-0.85,-1.83,-2.20,-5.00,56.00,-26.00
sitting,-0.98,-0.08,0.05,1.77,-1.59,1.77,-5.00,52.00,-31.00
sitting,-0.98,-0.08,0.06,-3.23,2.62,-0.73,-4.00,52.00,-27.00
sitting,-0.98,-0.08,0.05,-1.28,1.53,0.73,-5.00,54.00,-28.00
sitting,-0.98,-0.08,0.06,1.28,-1.40,2.32,-5.00,53.00,-33.00
sitting,-0.98,-0.08,0.06,0.31,1.89,-0.55,-6.00,54.00,-25.00
sitting,-0.98,-0.08,0.06,-1.40,-0.06,1.89,-4.00,54.00,-27.00
sitting,-0.98,-0.08,0.06,-0.55,0.98,0.79,-6.00,52.00,-26.00
sitting,-0.98,-0.09,0.06,0.00,0.31,0.37,-4.00,52.00,-26.00
sitting,-0.98,-0.09,0.06,0.43,-0.12,-1.53,-5.00,52.00,-26.00
sitting,-0.98,-0.08,0.06,-0.43,0.43,0.24,-4.00,52.00,-26.00
sitting,-0.98,-0.09,0.06,0.06,0.24,0.61,-5.00,53.00,-32.00
sitting,-0.98,-0.09,0.06,0.06,0.24,-0.18,-5.00,52.00,-25.00
sitting,-0.98,-0.09,0.05,0.06,-0.06,-0.61,-6.00,51.00,-30.00
sitting,-0.98,-0.09,0.06,-0.12,0.12,-0.37,-5.00,52.00,-24.00
sitting,-0.98,-0.09,0.06,-0.12,-0.06,-0.24,-5.00,53.00,-28.00
sitting,-0.98,-0.09,0.06,0.18,0.18,-0.06,-5.00,53.00,-26.00
sitting,-0.98,-0.09,0.05,2.01,-0.85,0.55,-4.00,52.00,-28.00
sitting,-0.98,-0.09,0.06,-0.37,0.55,-0.06,-5.00,53.00,-28.00
sitting,-0.98,-0.09,0.06,0.43,0.06,0.31,-5.00,53.00,-24.00
sitting,-0.98,-0.09,0.06,0.24,0.12,-0.49,-5.00,52.00,-26.00
sitting,-0.98,-0.09,0.06,0.18,0.12,-0.12,-6.00,51.00,-23.00
sitting,-0.98,-0.09,0.06,0.24,-0.24,-0.06,-4.00,52.00,-27.00
sitting,-0.98,-0.09,0.06,-0.31,0.43,-0.43,-5.00,52.00,-27.00
sitting,-0.98,-0.09,0.06,0.06,0.37,0.18,-4.00,55.00,-28.00
sitting,-0.98,-0.09,0.06,0.12,-0.06,-0.85,-4.00,51.00,-26.00
sitting,-0.98,-0.09,0.06,0.85,-0.61,-0.18,-9.00,53.00,-27.00
sitting,-0.98,-0.08,0.05,0.18,0.31,0.61,-4.00,52.00,-30.00
sitting,-0.98,-0.09,0.05,0.43,-0.31,-0.18,-4.00,52.00,-28.00
sitting,-0.98,-0.08,0.06,-0.31,0.61,0.55,-5.00,52.00,-30.00
sitting,-0.98,-0.09,0.05,0.06,-0.24,-0.12,-6.00,53.00,-26.00
sitting,-0.98,-0.09,0.06,-0.49,0.49,-0.43,-9.00,52.00,-33.00
sitting,-0.98,-0.09,0.06,-0.06,0.31,-0.31,-5.00,53.00,-27.00
sitting,-0.98,-0.09,0.06,0.12,0.43,0.49,-4.00,53.00,-31.00
sitting,-0.98,-0.09,0.06,-0.43,0.61,0.00,-5.00,52.00,-28.00
sitting,-0.98,-0.09,0.06,-0.06,0.18,0.24,-5.00,51.00,-26.00
sitting,-0.98,-0.09,0.06,0.12,0.18,0.24,-5.00,51.00,-27.00
sitting,-0.98,-0.09,0.06,1.83,0.37,1.59,-4.00,53.00,-22.00
sitting,-0.98,-0.09,0.06,0.00,0.67,0.43,-6.00,52.00,-30.00
sitting,-0.98,-0.09,0.06,0.24,0.24,-0.85,-5.00,52.00,-28.00
sitting,-0.98,-0.09,0.06,-0.37,-0.06,-0.12,-5.00,52.00,-30.00
sitting,-0.98,-0.09,0.06,0.31,-0.06,-0.31,-7.00,51.00,-28.00
sitting,-0.98,-0.09,0.06,0.73,-0.61,0.00,-5.00,53.00,-24.00
sitting,-0.98,-0.09,0.06,0.31,-0.18,-0.12,-5.00,53.00,-28.00
sitting,-0.98,-0.09,0.06,0.67,-0.31,-0.06,-6.00,52.00,-26.00
sitting,-0.98,-0.08,0.05,1.40,0.18,0.00,-4.00,52.00,-26.00
sitting,-0.98,-0.09,0.06,-0.43,0.43,-0.43,-5.00,55.00,-24.00
sitting,-0.98,-0.09,0.05,-0.43,0.12,0.00,-5.00,53.00,-28.00
sitting,-0.98,-0.10,0.06,0.67,-0.31,-0.67,-5.00,50.00,-26.00
sitting,-0.98,-0.09,0.06,-0.79,1.40,0.98,-6.00,53.00,-28.00
sitting,-0.98,-0.09,0.06,0.12,-0.18,-0.43,-2.00,53.00,-26.00
sitting,-0.98,-0.10,0.06,0.43,0.18,0.24,-6.00,53.00,-31.00
sitting,-0.98,-0.09,0.05,0.06,0.06,-0.18,-6.00,51.00,-27.00
sitting,-0.98,-0.09,0.05,-0.12,-0.61,-0.55,-6.00,53.00,-30.00
sitting,-0.98,-0.08,0.05,-1.10,1.16,-2.56,-5.00,52.00,-21.00
sitting,-0.98,-0.08,0.06,-0.61,-0.73,-0.24,-5.00,52.00,-27.00
sitting,-0.98,-0.08,0.06,0.00,0.06,-0.61,-6.00,55.00,-29.00
sitting,-0.98,-0.08,0.05,-0.67,0.67,0.06,-5.00,53.00,-26.00
sitting,-0.98,-0.08,0.05,-0.61,0.18,0.43,-5.00,54.00,-25.00
sitting,-0.98,-0.09,0.06,-0.12,-0.43,-0.55,-5.00,53.00,-27.00
sitting,-0.98,-0.08,0.05,0.43,0.92,1.40,-5.00,53.00,-28.00
sitting,-0.98,-0.09,0.05,-0.12,-0.67,0.00,-4.00,52.00,-24.00
sitting,-0.98,-0.08,0.05,0.61,-0.06,0.18,-5.00,53.00,-28.00
sitting,-0.98,-0.08,0.05,0.06,-0.06,-0.67,-4.00,53.00,-22.00
sitting,-0.98,-0.06,0.04,-1.65,-1.77,-2.75,-2.00,53.00,-27.00
sitting,-0.98,-0.06,0.04,-0.67,-0.31,-2.56,-4.00,52.00,-30.00
sitting,-0.98,-0.03,0.06,-13.67,-6.59,-4.39,-4.00,55.00,-25.00
sitting,-0.98,-0.04,0.01,-2.14,-5.80,-4.58,-4.00,54.00,-22.00
sitting,-0.98,-0.03,0.04,3.78,-4.46,-3.23,-4.00,54.00,-23.00
sitting,-0.98,-0.05,0.04,2.69,-1.89,1.65,-4.00,54.00,-28.00
sitting,-0.98,-0.05,0.04,-1.22,-4.15,-4.64,-5.00,53.00,-21.00
sitting,-0.98,-0.04,0.02,-2.32,0.49,-1.89,-5.00,53.00,-30.00
sitting,-0.98,-0.04,0.04,4.94,-0.67,-2.08,-6.00,54.00,-26.00
sitting,-0.98,-0.05,0.04,0.61,2.62,1.46,-5.00,53.00,-24.00
sitting,-0.98,-0.05,0.05,0.24,-3.11,-1.95,-5.00,52.00,-26.00
sitting,-0.98,-0.05,0.03,1.40,-0.85,0.67,-4.00,53.00,-23.00
sitting,-0.98,-0.06,0.04,0.12,9.40,11.23,-5.00,52.00,-28.00
sitting,-0.98,-0.05,0.05,-0.73,1.16,0.18,-5.00,52.00,-26.00
sitting,-0.99,-0.05,0.05,1.16,2.32,1.65,-6.00,53.00,-22.00
sitting,-0.98,-0.06,0.06,-4.21,-1.59,-1.53,-5.00,52.00,-21.00
sitting,-0.98,-0.06,0.05,0.12,1.28,0.92,-5.00,52.00,-21.00
sitting,-0.98,-0.06,0.05,-0.61,1.46,0.67,-4.00,52.00,-23.00
sitting,-0.98,-0.06,0.05,1.04,1.65,0.31,-5.00,53.00,-26.00
sitting,-0.98,-0.06,0.05,1.95,-2.93,-0.24,-6.00,52.00,-23.00
sitting,-0.98,-0.06,0.05,-0.12,0.85,-0.12,-5.00,51.00,-24.00
sitting,-0.98,-0.06,0.07,-0.43,2.56,0.85,-4.00,52.00,-22.00
sitting,-0.98,-0.06,0.06,0.79,0.61,1.04,-2.00,53.00,-24.00
sitting,-0.99,-0.04,0.06,5.98,-0.61,1.53,-4.00,52.00,-24.00
sitting,-0.99,-0.05,0.01,0.31,-18.07,-42.79,-4.00,52.00,-27.00
sitting,-0.98,-0.06,0.06,4.39,12.45,8.06,-3.00,52.00,-20.00
sitting,-0.98,-0.05,0.06,-4.15,3.97,-3.78,-4.00,55.00,-22.00
sitting,-0.98,-0.04,0.08,7.14,22.46,5.43,-4.00,53.00,-26.00
sitting,-0.98,-0.04,0.10,-4.58,-8.06,-3.78,-4.00,52.00,-19.00
sitting,-0.98,-0.01,0.05,-0.79,-0.61,2.08,-2.00,55.00,-18.00
sitting,-0.98,-0.02,0.03,0.06,3.17,1.59,-3.00,55.00,-27.00
sitting,-0.98,-0.02,0.03,-0.24,2.50,0.55,-4.00,53.00,-24.00
sitting,-0.98,-0.02,0.03,0.00,-0.79,0.06,-3.00,53.00,-24.00
sitting,-0.98,-0.02,0.04,0.55,3.78,1.46,-3.00,54.00,-25.00
sitting,-0.99,-0.02,0.03,-0.12,0.49,0.37,-5.00,55.00,-20.00
sitting,-0.98,-0.01,0.03,0.12,0.31,-0.43,-3.00,55.00,-25.00
sitting,-0.98,-0.01,0.03,-0.67,2.75,0.18,-5.00,53.00,-23.00
sitting,-0.98,-0.01,0.02,0.06,-1.65,0.00,-5.00,52.00,-29.00
sitting,-0.99,-0.01,0.02,0.31,-1.10,-0.79,-3.00,54.00,-22.00
sitting,-0.99,-0.01,0.02,-0.06,-0.67,-0.43,-4.00,52.00,-26.00
sitting,-0.98,-0.01,0.02,0.18,-0.24,-0.37,-2.00,53.00,-25.00
sitting,-0.99,-0.01,0.02,-0.12,-0.55,-0.37,-3.00,54.00,-27.00
sitting,-0.98,-0.01,0.02,-0.43,0.79,-0.61,-5.00,56.00,-26.00
sitting,-0.98,-0.01,0.03,0.49,2.44,0.98,-4.00,52.00,-27.00
sitting,-0.99,-0.01,0.02,0.12,-0.31,-0.37,-4.00,52.00,-29.00
sitting,-0.98,-0.01,0.02,-0.43,-0.12,-0.98,-4.00,53.00,-25.00
sitting,-0.98,-0.01,0.02,0.06,0.37,0.06,-4.00,54.00,-24.00
sitting,-0.98,-0.01,0.02,-0.24,0.98,0.43,-1.00,53.00,-26.00
sitting,-0.98,-0.01,0.02,-0.18,0.00,-0.67,-1.00,53.00,-28.00
sitting,-0.98,-0.00,0.02,-0.37,-0.55,-0.92,-2.00,56.00,-26.00
sitting,-0.98,-0.00,0.02,-0.12,0.49,0.12,-1.00,55.00,-24.00
sitting,-0.99,-0.00,0.02,0.18,0.24,-0.12,-2.00,52.00,-22.00
sitting,-0.99,-0.00,0.02,0.12,1.10,0.67,-2.00,52.00,-21.00
sitting,-0.98,-0.00,0.02,0.00,-0.67,-0.55,-3.00,52.00,-23.00
sitting,-0.99,0.00,0.01,0.06,0.06,-0.12,-6.00,57.00,-25.00
sitting,-0.99,0.00,0.02,-0.18,-0.31,-0.31,-2.00,54.00,-27.00
sitting,-0.98,-0.00,0.02,0.00,-0.79,-0.92,-5.00,53.00,-26.00
sitting,-0.99,-0.00,0.01,0.12,0.06,0.61,-4.00,54.00,-26.00
sitting,-0.99,-0.00,0.01,0.61,1.40,1.22,-2.00,52.00,-31.00
sitting,-0.98,-0.00,0.02,0.00,-1.34,-0.55,-3.00,56.00,-29.00
sitting,-0.98,-0.00,0.01,-0.24,0.37,-0.37,-2.00,53.00,-25.00
sitting,-0.99,0.00,0.00,0.06,0.12,-0.12,-4.00,55.00,-29.00
sitting,-0.98,0.00,0.00,-0.31,0.37,0.31,-4.00,53.00,-27.00
sitting,-0.99,0.00,0.00,0.12,0.37,0.00,-3.00,53.00,-27.00
