Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
side,-0.02,-0.99,0.19,0.49,0.37,-0.37,-26.0,2.0,20.0
side,-0.02,0.98,0.07,0.24,0.18,-0.12,62.0,-12.0,18.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.18,33.0,-36.0,0.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-5.0,-24.0,-63.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.12,34.0,-37.0,1.0
prone,-0.05,0.09,-0.99,-0.06,0.12,-0.12,-6.0,-23.0,-62.0
unknown,-0.75,0.09,0.65,-4.15,-10.62,-5.43,46.0,29.0,3.0
sitting,-0.98,-0.09,0.06,0.12,-0.18,-0.43,-2.0,53.0,-26.0
sitting,-0.99,-0.03,-0.02,1.89,-2.14,0.61,-4.0,57.0,-29.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,49.0,-9.0,20.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,-94.0,-94.0
side,0.01,0.96,-0.0,0.73,0.06,-0.06,63.0,-4.0,-66.0
unknown,0.59,-0.64,-0.5,-0.12,-1.77,1.83,-21.0,-32.0,-35.0
sitting,-0.98,-0.13,0.07,-2.32,1.71,-0.85,-8.0,50.0,-22.0
unknown,0.69,-0.6,-0.48,-0.49,1.53,-3.17,-16.0,-35.0,-32.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-4.0,-22.0,-62.0
sitting,-0.98,-0.13,0.05,0.49,0.37,0.61,-6.0,52.0,-24.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-23.0,-61.0
sitting,1.0,0.04,0.07,-0.12,0.31,0.06,15.0,-43.0,-11.0
unknown,-0.54,0.46,0.68,-2.14,-0.67,-1.4,67.0,29.0,-12.0
prone,-0.05,0.1,-0.99,0.0,0.12,-0.12,-5.0,-22.0,-61.0
unknown,-0.73,0.43,0.48,2.14,0.61,-0.73,34.0,10.0,19.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-6.0,-22.0,-58.0
side,0.02,-1.01,0.06,0.92,0.18,-0.06,-44.0,-10.0,-63.0
unknown,-0.67,0.41,0.6,-0.37,-0.67,0.37,21.0,9.0,22.0
sitting,-0.99,-0.02,-0.04,0.0,0.24,0.0,-3.0,54.0,-32.0
unknown,-0.3,-0.61,-0.73,-1.65,3.6,-1.34,-28.0,1.0,-51.0
sitting,1.0,0.04,0.07,-0.24,-0.18,-0.37,12.0,-43.0,-11.0
sitting,-0.98,-0.03,-0.01,0.18,0.37,-0.12,-4.0,53.0,-29.0
sitting,-0.99,-0.04,0.0,0.37,-0.06,-0.18,-3.0,55.0,-25.0
side,-0.02,0.97,0.09,0.73,0.18,-0.12,61.0,-14.0,18.0
sitting,1.0,0.01,0.05,0.06,0.31,-0.67,12.0,-44.0,-9.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,34.0,-36.0,2.0
unknown,0.73,0.38,0.55,25.57,11.35,8.85,12.0,-19.0,9.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.18,35.0,-37.0,3.0
side,0.01,-0.92,0.42,21.0,5.43,-2.38,-15.0,2.0,27.0
side,0.01,-0.96,0.3,7.57,1.59,-1.28,-21.0,0.0,22.0
supine,0.01,-0.05,1.0,-2.81,3.36,-40.16,46.0,-12.0,19.0
side,-0.03,-1.0,0.11,-5.43,-0.18,0.79,-30.0,2.0,13.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-21.0,-63.0
side,0.02,-1.01,0.05,1.65,0.24,-0.06,-43.0,-9.0,-68.0
supine,0.01,-0.02,1.01,-0.24,0.24,-0.49,48.0,-9.0,21.0
sitting,0.99,0.04,0.14,1.04,1.59,-1.34,14.0,-40.0,-5.0
side,0.02,-1.0,-0.16,0.12,0.24,-0.06,-36.0,-3.0,-75.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.18,33.0,-36.0,2.0
sitting,1.0,0.0,0.06,0.06,0.12,-0.31,10.0,-42.0,-9.0
prone,-0.05,0.09,-0.99,0.0,0.24,-0.12,-7.0,-23.0,-58.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,35.0,-38.0,5.0
side,-0.02,0.97,0.09,-0.18,0.12,-0.12,57.0,-12.0,17.0
unknown,-0.55,0.46,0.67,-0.43,-0.79,0.06,68.0,29.0,-7.0
prone,-0.05,0.09,-1.0,0.06,0.12,-0.12,-6.0,-22.0,-63.0
sitting,-0.99,-0.02,-0.02,-0.37,1.22,-0.31,-4.0,55.0,-31.0
side,0.01,-1.0,0.15,0.18,0.06,-0.06,-28.0,-6.0,14.0
unknown,0.69,-0.53,0.54,2.26,0.43,1.4,9.0,-27.0,9.0
sitting,-0.98,-0.02,-0.04,0.06,0.12,-0.12,-1.0,52.0,-31.0
side,-0.03,0.97,-0.16,-50.17,-9.83,3.66,71.0,-9.0,11.0
supine,0.02,-0.02,1.0,-0.24,0.24,-0.12,48.0,-10.0,17.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.24,33.0,-36.0,3.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-6.0,-24.0,-58.0
side,0.01,-0.97,0.31,-1.04,0.18,0.06,-21.0,2.0,23.0
prone,-0.05,0.09,-1.0,-0.06,0.18,-0.18,-4.0,-21.0,-61.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-23.0,-57.0
sitting,0.98,0.17,0.09,0.06,-0.18,0.31,18.0,-40.0,-8.0
sitting,-0.99,-0.02,0.02,-0.18,0.61,-0.31,-4.0,56.0,-29.0
side,0.01,-1.01,-0.02,0.24,-0.24,0.79,-39.0,-7.0,-66.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-6.0,-23.0,-60.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.12,33.0,-36.0,5.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,58.0,-15.0,12.0
sitting,0.96,0.2,0.16,-0.12,0.73,0.92,19.0,-40.0,-3.0
side,0.01,0.96,0.0,0.49,-0.37,0.06,60.0,-4.0,-70.0
sitting,-0.99,-0.03,-0.0,0.0,0.37,-0.12,-4.0,55.0,-25.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,0.0,-83.0
supine,0.01,-0.03,1.0,0.79,-0.24,-1.4,48.0,-9.0,20.0
sitting,0.97,0.19,0.14,0.18,0.24,0.24,19.0,-41.0,-8.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.18,35.0,-37.0,6.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,35.0,-39.0,4.0
unknown,-0.52,0.48,0.67,-3.11,0.12,-1.22,72.0,30.0,-13.0
side,-0.0,-1.01,-0.01,2.26,0.49,1.22,-41.0,-8.0,-67.0
sitting,-0.98,-0.13,0.06,0.49,-0.24,-0.18,-7.0,52.0,-23.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-22.0,-59.0
unknown,0.7,-0.55,-0.5,2.99,0.43,-2.87,-15.0,-35.0,-30.0
unknown,-0.64,0.43,0.6,-1.1,-2.69,1.34,23.0,6.0,21.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,-52.0,-861.0,-69.0
side,-0.02,0.98,0.07,0.31,0.18,-0.12,59.0,-12.0,13.0
supine,0.02,-0.02,1.0,1.1,-0.31,-0.67,49.0,-8.0,18.0
sitting,0.99,0.09,0.1,0.43,0.37,-1.1,15.0,-42.0,-8.0
side,0.02,-1.01,-0.08,-1.04,-0.37,-0.12,-38.0,-7.0,-72.0
sitting,-0.99,-0.02,-0.02,-0.12,0.61,0.49,-5.0,53.0,-31.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,31.0,-36.0,8.0
sitting,0.99,0.05,0.11,-0.31,3.17,2.01,14.0,-40.0,-5.0
side,-0.02,-1.0,0.08,5.25,3.36,-1.59,-30.0,-2.0,15.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,34.0,-37.0,5.0
side,0.02,-1.01,0.05,-0.49,0.24,-0.12,-42.0,-8.0,-67.0
supine,0.02,-0.02,1.0,0.0,0.12,-0.12,48.0,-7.0,17.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.06,-5.0,-23.0,-61.0
side,0.02,-1.01,0.06,-0.18,0.18,-0.12,-44.0,-9.0,-67.0
sitting,-0.99,-0.03,0.0,0.18,0.0,0.06,-4.0,53.0,-26.0
sitting,0.99,0.04,0.12,0.18,-0.24,-2.01,13.0,-40.0,0.0
sitting,0.99,0.12,0.08,0.37,0.61,0.24,14.0,-44.0,-8.0
unknown,0.68,-0.54,0.53,0.73,0.55,0.98,9.0,-29.0,2.0
supine,0.01,-0.02,1.0,-0.06,0.24,-0.24,33.0,-36.0,7.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,33.0,-36.0,0.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,33.0,-37.0,5.0
side,-0.02,0.97,0.13,-6.59,-1.34,-0.43,63.0,-9.0,23.0
unknown,0.7,0.38,0.61,0.37,-0.79,0.0,7.0,-20.0,4.0
sitting,0.97,0.21,0.15,0.0,0.31,-0.24,19.0,-40.0,-7.0
unknown,-0.33,0.37,0.85,-4.21,-0.79,0.92,69.0,22.0,0.0
side,0.02,0.91,0.06,51.88,-23.19,-19.53,64.0,-4.0,-63.0
unknown,-0.55,0.44,0.68,-2.2,1.1,3.36,70.0,31.0,-8.0
side,0.01,0.96,0.0,-0.06,0.18,-0.18,64.0,-4.0,-67.0
side,-0.01,0.96,0.12,-4.58,1.89,2.08,68.0,1.0,-61.0
sitting,0.99,0.1,0.1,0.43,-0.37,-0.61,17.0,-41.0,-11.0
unknown,-0.52,0.43,0.71,1.22,0.61,1.22,68.0,28.0,-7.0
sitting,0.99,0.05,0.13,0.12,0.43,-0.43,13.0,-42.0,-2.0
unknown,0.64,-0.5,0.62,-0.43,3.11,-2.01,10.0,-28.0,6.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,32.0,-37.0,4.0
unknown,-0.64,0.42,0.61,-1.04,-0.06,-0.92,23.0,8.0,24.0
sitting,-0.98,-0.02,-0.03,0.12,-0.18,-0.24,-5.0,55.0,-33.0
side,0.02,-0.99,-0.2,0.67,0.18,-0.24,-34.0,-7.0,-76.0
supine,0.02,-0.02,1.0,0.06,0.06,-0.12,47.0,-9.0,18.0
side,-0.03,0.98,0.08,1.16,0.98,-0.12,59.0,-15.0,14.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,807.0,798.0,-87.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.06,35.0,-38.0,3.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-23.0,-55.0
sitting,1.0,0.02,0.09,-0.06,0.18,-0.24,13.0,-42.0,-9.0
unknown,0.61,-0.53,0.62,2.81,0.0,-2.81,8.0,-28.0,11.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,32.0,-38.0,0.0
side,-0.01,-1.0,0.16,2.32,-0.12,-0.61,-27.0,-1.0,18.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,31.0,-35.0,4.0
unknown,-0.72,0.33,0.6,6.35,9.89,-2.01,14.0,4.0,21.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-6.0,-23.0,-58.0
sitting,1.0,0.04,0.07,-0.12,0.67,0.12,14.0,-44.0,-11.0
unknown,-0.61,0.33,0.68,-1.28,-0.43,-0.85,16.0,8.0,17.0
sitting,-0.98,-0.15,0.07,4.03,-4.21,0.49,-8.0,48.0,-24.0
unknown,-0.6,0.35,0.66,0.24,-2.62,1.4,16.0,9.0,16.0
unknown,0.68,-0.52,0.52,-0.73,-0.18,-0.79,10.0,-29.0,9.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-35.0,1.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,32.0,-36.0,-2.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,34.0,-38.0,6.0
unknown,-0.54,0.43,0.69,0.06,0.24,-0.06,67.0,31.0,-8.0
side,-0.02,0.97,0.09,0.37,0.18,-0.12,59.0,-13.0,17.0
sitting,1.0,0.05,0.06,-0.12,-0.06,0.06,15.0,-44.0,-8.0
sitting,-0.98,-0.12,0.06,1.04,-0.43,1.28,-6.0,52.0,-23.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.18,32.0,-38.0,6.0
side,0.01,0.96,-0.01,-0.24,0.12,-0.12,61.0,-2.0,-68.0
sitting,-0.98,-0.04,0.06,-1.65,5.07,3.6,-4.0,53.0,-26.0
sitting,-0.98,-0.06,0.07,-0.43,2.56,0.85,-4.0,52.0,-22.0
sitting,-0.99,-0.03,-0.02,-2.56,4.88,-1.34,-4.0,53.0,-34.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-14.0,19.0
sitting,-0.98,-0.02,0.0,0.24,-1.1,-0.98,-2.0,54.0,-27.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.18,32.0,-36.0,2.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-21.0,-60.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-24.0,-61.0
sitting,0.99,0.1,0.1,-0.18,0.37,-0.98,15.0,-43.0,-6.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-6.0,-24.0,-61.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,36.0,-37.0,-3.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,37.0,-35.0,3.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-23.0,-64.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-7.0,-19.0,-59.0
unknown,-0.33,0.44,0.81,-0.61,-0.18,-0.67,74.0,23.0,0.0
side,-0.03,-1.0,-0.08,0.37,-2.2,-1.22,-37.0,-9.0,-72.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,35.0,-38.0,0.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.06,-2.0,-22.0,-65.0
sitting,-0.98,-0.02,-0.03,0.06,-0.55,-0.37,-3.0,54.0,-27.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-5.0,-23.0,-62.0
sitting,0.99,0.12,0.05,-7.08,0.98,-9.83,16.0,-44.0,-10.0
sitting,-0.99,-0.03,-0.02,0.24,-0.37,0.12,-4.0,54.0,-31.0
side,-0.02,0.97,0.1,-2.5,0.12,-0.06,57.0,-15.0,16.0
sitting,-0.99,-0.03,-0.01,0.55,-2.44,-1.53,-4.0,54.0,-25.0
side,0.0,-0.98,0.23,-20.26,-0.73,3.17,-25.0,1.0,20.0
side,0.02,-1.01,0.02,-0.37,0.12,-0.12,-41.0,-8.0,-67.0
side,-0.0,0.96,0.02,0.12,0.12,-0.06,64.0,0.0,-70.0
side,-0.0,0.96,-0.0,-1.77,2.81,-0.18,61.0,-4.0,-69.0
supine,0.02,-0.02,1.0,0.0,0.06,0.43,49.0,-8.0,17.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.24,32.0,-36.0,4.0
side,-0.0,0.96,0.02,0.92,0.12,0.0,63.0,-1.0,-69.0
sitting,1.0,0.04,0.05,-0.24,-0.12,-0.85,13.0,-42.0,-8.0
side,0.01,-1.0,0.15,0.0,0.18,-0.12,-28.0,-4.0,13.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.24,32.0,-35.0,3.0
side,-0.02,0.96,-0.09,-32.47,5.13,-2.38,60.0,0.0,-77.0
side,0.02,-1.01,0.06,-0.67,-0.18,-0.06,-41.0,-6.0,-63.0
supine,0.02,-0.02,1.0,-1.28,0.06,-0.12,49.0,-10.0,21.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.06,-6.0,-25.0,-57.0
sitting,-0.99,-0.0,0.01,0.31,-1.4,-0.92,-3.0,54.0,-26.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,32.0,-37.0,4.0
sitting,0.98,0.13,0.13,0.18,0.18,-0.37,19.0,-40.0,-7.0
sitting,0.96,0.21,0.15,-0.24,0.92,0.06,20.0,-39.0,-4.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.18,-7.0,-21.0,-60.0
sitting,0.98,0.18,0.09,0.43,-1.34,-0.79,17.0,-42.0,-3.0
sitting,-0.98,-0.14,0.05,-0.98,1.4,1.04,-8.0,49.0,-23.0
supine,0.02,-0.02,1.0,0.06,0.12,-0.12,48.0,-9.0,22.0
side,-0.02,0.97,0.1,0.31,0.18,-0.18,57.0,-12.0,17.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,34.0,-35.0,3.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-4.0,-23.0,-62.0
sitting,-0.98,-0.12,0.05,-1.34,-0.24,0.37,-5.0,49.0,-26.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,32.0,-37.0,4.0
side,-0.03,0.97,0.09,3.54,1.16,-0.12,60.0,-14.0,15.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-24.0,-61.0
side,0.01,0.96,0.01,1.1,0.06,0.12,62.0,-2.0,-68.0
side,0.02,-1.01,0.06,0.18,0.24,-0.12,-42.0,-8.0,-66.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.18,33.0,-35.0,3.0
supine,0.01,-0.01,1.0,-0.06,0.06,-0.12,33.0,-38.0,1.0
side,0.0,-1.0,0.16,-2.2,-0.61,0.37,-27.0,-6.0,15.0
side,-0.02,0.98,0.02,-5.68,7.2,0.49,66.0,-11.0,16.0
side,0.0,-1.0,0.14,2.44,-0.49,-1.1,-28.0,-8.0,13.0
unknown,-0.62,0.55,0.52,0.12,0.37,-0.61,36.0,2.0,21.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,58.0,-10.0,10.0
side,-0.02,0.97,0.08,-0.18,0.18,-0.12,60.0,-13.0,13.0
sitting,-0.98,-0.02,-0.03,0.18,9.28,1.95,-4.0,54.0,-35.0
sitting,-0.98,-0.16,0.06,-0.37,0.98,0.55,-8.0,50.0,-18.0
side,0.02,-1.01,0.06,0.18,0.12,-0.06,-44.0,-12.0,-69.0
side,-0.02,0.97,0.1,-0.49,0.12,-0.06,59.0,-11.0,18.0
side,0.02,-1.0,-0.17,2.87,0.18,-0.12,-35.0,-6.0,-78.0
unknown,-0.75,0.41,0.47,-1.65,1.59,-3.91,34.0,14.0,17.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-5.0,-24.0,-57.0
side,-0.02,0.97,0.09,-0.12,0.18,-0.12,58.0,-13.0,13.0
sitting,-0.98,-0.06,0.07,0.61,0.0,-0.31,-4.0,50.0,-25.0
unknown,-0.67,0.31,0.65,0.43,10.31,-5.43,17.0,6.0,19.0
sitting,-0.99,-0.02,-0.04,1.59,1.46,0.0,-1.0,55.0,-34.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-25.0,-65.0
side,0.02,-1.01,0.06,-0.31,0.06,-0.06,-44.0,-8.0,-69.0
sitting,0.98,0.13,0.13,-0.18,0.12,0.06,18.0,-41.0,-6.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,33.0,-35.0,3.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,34.0,-38.0,0.0
prone,-0.05,0.1,-0.99,0.06,0.12,-0.12,-4.0,-24.0,-62.0
sitting,1.0,0.03,0.06,0.37,1.59,0.85,13.0,-43.0,-14.0
sitting,-0.98,-0.14,0.08,1.1,-0.43,-1.77,-7.0,51.0,-20.0
sitting,1.0,0.01,0.02,1.1,2.32,8.3,13.0,-43.0,-10.0
sitting,-0.98,-0.1,0.09,-0.55,0.67,0.49,-6.0,51.0,-16.0
side,-0.02,0.97,0.08,-0.49,0.37,-0.12,59.0,-14.0,16.0
sitting,-0.99,-0.03,-0.04,3.54,-6.35,0.67,-4.0,55.0,-27.0
side,0.01,0.96,-0.0,0.61,0.06,-0.12,62.0,-2.0,-68.0
sitting,1.0,0.02,0.09,-0.79,-0.37,-0.49,13.0,-41.0,-8.0
side,-0.02,0.97,0.08,-1.22,0.12,-0.12,60.0,-11.0,14.0
side,0.01,0.96,-0.04,-3.3,5.0,-0.55,58.0,-4.0,-72.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,34.0,-35.0,1.0
sitting,-0.97,-0.18,0.08,0.0,0.43,-0.12,-8.0,49.0,-21.0
unknown,-0.57,0.38,0.7,-1.4,0.06,-0.06,15.0,5.0,29.0
supine,0.01,-0.01,1.0,-0.06,0.12,-0.18,33.0,-37.0,8.0
sitting,-0.98,-0.15,0.08,-1.22,1.89,0.24,-8.0,50.0,-20.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.12,32.0,-35.0,6.0
sitting,0.99,0.09,0.1,0.43,0.37,-0.31,16.0,-41.0,-8.0
side,-0.01,0.97,0.08,-29.17,12.82,-2.56,64.0,-2.0,-65.0
unknown,-0.59,0.4,0.73,3.66,0.43,1.34,17.0,6.0,19.0
side,-0.01,0.96,-0.03,-17.7,13.24,-6.04,61.0,-3.0,-67.0
side,-0.02,0.97,0.09,-0.31,0.12,-0.12,58.0,-12.0,15.0
side,0.02,-1.01,0.05,-0.49,0.18,-0.12,-41.0,-9.0,-63.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,34.0,-39.0,3.0
prone,-0.05,0.1,-0.99,0.06,0.18,-0.12,-4.0,-24.0,-61.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,32.0,-36.0,1.0
side,0.01,-1.0,0.15,-0.73,-0.24,-0.06,-29.0,-7.0,20.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.12,-5.0,-24.0,-60.0
side,0.02,-1.0,-0.16,0.31,0.12,-0.06,-38.0,-5.0,-75.0
side,-0.02,0.98,0.06,1.04,0.24,-0.18,60.0,-11.0,19.0
sitting,0.99,0.1,0.1,-0.31,-0.06,-0.31,15.0,-42.0,-9.0
unknown,-0.34,0.45,0.81,1.04,-0.67,0.24,73.0,25.0,4.0
side,0.04,-0.96,0.29,14.53,2.62,-3.11,-20.0,-4.0,24.0
side,0.0,-1.0,0.16,-0.31,0.06,-0.12,-28.0,-7.0,20.0
prone,-0.05,0.09,-1.0,0.06,0.12,-0.18,-4.0,-24.0,-58.0
sitting,0.98,0.17,0.08,0.37,0.43,-0.73,16.0,-43.0,-8.0
sitting,-0.99,-0.02,0.01,-0.06,0.73,0.18,-5.0,53.0,-23.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.06,-5.0,-25.0,-54.0
side,-0.02,0.97,0.09,0.37,0.18,-0.12,57.0,-11.0,12.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.06,-2.0,-20.0,-65.0
sitting,-0.98,-0.08,0.08,0.31,-0.37,0.85,-4.0,52.0,-23.0
side,0.01,0.96,-0.01,1.28,0.06,0.12,63.0,-3.0,-72.0
sitting,-0.98,-0.14,0.07,0.79,-0.61,-0.18,-9.0,51.0,-17.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,-101.0,-83.0
side,-0.02,0.98,0.03,1.16,0.18,-0.31,67.0,-10.0,14.0
sitting,0.96,0.21,0.15,0.24,0.18,-0.18,21.0,-41.0,-1.0
unknown,-0.7,0.46,0.5,3.05,1.04,-0.06,35.0,9.0,18.0
supine,0.01,-0.01,1.0,0.06,0.0,-0.18,33.0,-35.0,2.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,32.0,-36.0,1.0
unknown,-0.72,0.45,0.5,-23.68,9.58,-8.42,32.0,5.0,21.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-36.0,1.0
unknown,0.8,0.36,0.51,-0.73,0.73,-0.24,4.0,-28.0,0.0
side,-0.02,-1.01,-0.03,-1.53,-0.98,1.65,-33.0,-2.0,7.0
unknown,-0.63,0.56,0.49,1.89,-0.18,0.67,38.0,5.0,15.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.24,35.0,-35.0,1.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-4.0,-21.0,-59.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-5.0,-24.0,-62.0
sitting,-0.99,-0.0,0.01,0.61,1.4,1.22,-2.0,52.0,-31.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,32.0,-38.0,0.0
side,-0.02,0.97,0.09,-0.06,0.18,-0.18,59.0,-13.0,17.0
sitting,1.0,0.0,0.06,-0.18,0.24,0.55,10.0,-39.0,-13.0
sitting,0.99,0.11,0.08,0.98,0.79,-1.22,15.0,-44.0,-8.0
sitting,1.0,-0.01,0.03,0.92,1.83,1.34,12.0,-46.0,-9.0
sitting,0.99,0.09,0.07,0.24,1.53,1.59,15.0,-42.0,-12.0
unknown,0.66,-0.52,0.54,-0.24,0.18,0.0,8.0,-26.0,0.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-24.0,-60.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-4.0,-21.0,-60.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.24,33.0,-40.0,0.0
sitting,-0.98,-0.11,0.14,-3.42,1.77,-2.2,-9.0,52.0,-21.0
sitting,0.99,0.09,0.09,-0.24,0.37,0.49,15.0,-43.0,-8.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,33.0,-37.0,3.0
unknown,0.7,-0.55,-0.46,3.17,-0.79,2.93,-17.0,-36.0,-32.0
side,0.04,-0.94,0.32,-76.17,-8.97,12.94,-25.0,-2.0,22.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.18,-5.0,-22.0,-66.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-39.0,0.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-21.0,-57.0
supine,0.01,-0.03,1.0,0.06,0.06,-0.12,49.0,-9.0,20.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-6.0,-22.0,-56.0
unknown,0.7,-0.55,-0.46,0.37,-0.85,0.49,-16.0,-34.0,-29.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.06,-6.0,-22.0,-61.0
sitting,-0.98,-0.02,-0.04,-0.06,0.49,0.12,-4.0,56.0,-29.0
supine,0.01,-0.03,1.0,-0.12,0.24,-0.18,48.0,-10.0,24.0
sitting,-0.98,-0.06,0.05,-0.18,0.67,-0.24,-4.0,53.0,-28.0
sitting,-0.99,-0.02,-0.03,0.0,-0.06,-0.24,-2.0,53.0,-30.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-7.0,-22.0,-59.0
sitting,-0.98,-0.06,0.05,-0.61,1.46,0.67,-4.0,52.0,-23.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.12,33.0,-36.0,5.0
sitting,-0.98,-0.14,0.07,-0.43,1.16,1.16,-8.0,51.0,-24.0
side,0.02,-0.99,-0.2,-0.49,0.06,-0.06,-33.0,-5.0,-82.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,35.0,-36.0,2.0
sitting,0.98,0.15,0.09,-1.34,0.55,-0.55,16.0,-46.0,-9.0
side,-0.02,-1.01,0.1,-0.12,0.18,-0.06,-30.0,-1.0,16.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.24,33.0,-37.0,1.0
supine,0.01,-0.03,1.0,0.06,0.12,0.37,46.0,-11.0,16.0
unknown,0.7,-0.51,-0.46,12.94,-3.17,19.1,-16.0,-36.0,-27.0
sitting,-0.98,-0.06,0.05,1.04,1.65,0.31,-5.0,53.0,-26.0
